genebody,chrom,end,start
ENSMUSG00000088448.1,chr12,97371113,97371034
ENSMUSG00000112590.1,chr12,97565068,97564149
ENSMUSG00000112584.1,chr12,97664329,97663447
ENSMUSG00000112004.1,chr12,97677541,97677055
ENSMUSG00000112524.1,chr12,97740244,97735441
ENSMUSG00000112661.1,chr12,97845116,97844383
ENSMUSG00000111885.1,chr12,97872520,97869779
ENSMUSG00000112812.1,chr12,98108567,98076355
ENSMUSG00000112086.1,chr12,98100355,98099357
ENSMUSG00000021003.10,chr12,98259459,98202294
ENSMUSG00000112860.1,chr12,98260307,98259060
ENSMUSG00000021886.7,chr12,98276644,98268635
ENSMUSG00000112510.1,chr12,98279661,98274732
ENSMUSG00000112895.1,chr12,98281040,98277517
ENSMUSG00000033854.10,chr12,98578310,98429437
ENSMUSG00000113927.1,chr12,98448334,98444817
ENSMUSG00000113613.1,chr12,98526583,98523844
ENSMUSG00000113849.1,chr12,98585976,98582364
ENSMUSG00000089351.1,chr12,98599095,98599033
ENSMUSG00000021007.14,chr12,98669815,98628157
ENSMUSG00000113656.1,chr12,98644053,98642225
ENSMUSG00000112990.1,chr12,98652481,98648938
ENSMUSG00000021009.15,chr12,98737405,98676741
ENSMUSG00000021012.16,chr12,98787753,98746964
ENSMUSG00000113341.1,chr12,98762972,98762048
ENSMUSG00000113196.1,chr12,98770355,98766105
ENSMUSG00000051166.10,chr12,98901484,98786805
ENSMUSG00000113852.1,chr12,98797069,98794448
ENSMUSG00000113020.1,chr12,98813199,98810683
ENSMUSG00000113102.1,chr12,98832785,98831813
ENSMUSG00000021013.16,chr12,98983238,98920574
ENSMUSG00000114021.1,chr12,98993009,98991340
ENSMUSG00000114089.1,chr12,99063458,99033500
ENSMUSG00000062582.6,chr12,99047574,99047230
ENSMUSG00000113210.1,chr12,99162808,99161277
ENSMUSG00000033713.12,chr12,99563582,99190078
ENSMUSG00000093419.1,chr12,99245921,99245671
ENSMUSG00000093465.1,chr12,99296620,99292608
ENSMUSG00000033731.9,chr12,99361827,99341154
ENSMUSG00000113106.1,chr12,99362028,99359871
ENSMUSG00000113003.1,chr12,99369913,99366544
ENSMUSG00000113610.1,chr12,99377248,99376596
ENSMUSG00000097917.2,chr12,99620038,99563796
ENSMUSG00000113138.1,chr12,99569668,99567882
ENSMUSG00000114190.1,chr12,99571414,99569740
ENSMUSG00000100211.1,chr12,99627974,99626053
ENSMUSG00000113012.1,chr12,99641924,99639716
ENSMUSG00000113136.1,chr12,99647221,99643093
ENSMUSG00000021176.6,chr12,99884439,99693045
ENSMUSG00000113877.1,chr12,99762254,99761351
ENSMUSG00000113577.1,chr12,99805648,99804389
ENSMUSG00000113147.1,chr12,99850951,99821678
ENSMUSG00000113540.1,chr12,99832219,99829953
ENSMUSG00000021177.16,chr12,99955219,99884517
ENSMUSG00000113223.1,chr12,99905278,99904928
ENSMUSG00000045404.16,chr12,100062682,99964499
ENSMUSG00000093352.1,chr12,99982852,99982775
ENSMUSG00000113268.1,chr12,100097218,100076908
ENSMUSG00000112999.1,chr12,100080817,100079519
ENSMUSG00000021178.9,chr12,100123405,100110154
ENSMUSG00000021179.8,chr12,100159653,100125452
ENSMUSG00000113335.1,chr12,100187705,100187011
ENSMUSG00000072884.10,chr12,100193540,100187968
ENSMUSG00000001175.14,chr12,100209814,100199435
ENSMUSG00000096947.1,chr12,100209814,100208988
ENSMUSG00000113362.1,chr12,100242444,100237754
ENSMUSG00000113679.1,chr12,100302315,100276609
ENSMUSG00000033530.8,chr12,100520826,100300770
ENSMUSG00000113917.1,chr12,100369752,100366078
ENSMUSG00000113864.1,chr12,100444660,100440697
ENSMUSG00000113895.1,chr12,100488390,100465039
ENSMUSG00000021180.9,chr12,100726983,100548439
ENSMUSG00000113687.1,chr12,100573976,100571908
ENSMUSG00000113195.1,chr12,100623733,100621676
ENSMUSG00000113250.1,chr12,100626793,100624785
ENSMUSG00000113113.1,chr12,100744935,100744533
ENSMUSG00000064572.1,chr12,100769128,100769023
ENSMUSG00000021185.16,chr12,100896981,100779057
ENSMUSG00000113159.1,chr12,100864689,100862786
ENSMUSG00000082604.3,chr12,100864439,100863969
ENSMUSG00000047415.12,chr12,100908198,100876682
ENSMUSG00000021182.15,chr12,101029056,100911523
ENSMUSG00000097160.2,chr12,100949875,100941742
ENSMUSG00000113634.1,chr12,101014822,100986623
ENSMUSG00000080575.2,chr12,101021768,101021673
ENSMUSG00000114113.1,chr12,101042808,101039092
ENSMUSG00000041846.15,chr12,101083702,101039409
ENSMUSG00000097121.2,chr12,101088927,101082451
ENSMUSG00000113817.1,chr12,101117214,101101677
ENSMUSG00000092054.3,chr12,101149758,101145614
ENSMUSG00000098167.1,chr12,101206514,101205723
ENSMUSG00000113134.1,chr12,101373116,101216840
ENSMUSG00000113178.1,chr12,101222417,101221997
ENSMUSG00000064424.1,chr12,101223698,101223592
ENSMUSG00000047014.7,chr12,101626009,101404653
ENSMUSG00000077058.1,chr12,101554188,101554079
ENSMUSG00000021187.14,chr12,101718523,101645443
ENSMUSG00000090152.1,chr12,101646532,101646186
ENSMUSG00000021186.9,chr12,101819055,101746565
ENSMUSG00000021188.14,chr12,101913267,101834043
ENSMUSG00000093758.1,chr12,101867295,101866949
ENSMUSG00000093437.1,chr12,101906539,101906080
ENSMUSG00000093579.1,chr12,101915335,101913240
ENSMUSG00000021189.11,chr12,101958246,101918901
ENSMUSG00000113902.1,chr12,101977068,101968090
ENSMUSG00000041781.9,chr12,102006424,101975988
ENSMUSG00000090050.1,chr12,102129906,102127806
ENSMUSG00000041771.13,chr12,102267091,102128733
ENSMUSG00000105037.1,chr12,102253687,102253472
ENSMUSG00000064776.2,chr12,102253687,102253473
ENSMUSG00000044456.16,chr12,102390855,102283048
ENSMUSG00000021190.14,chr12,102439813,102394084
ENSMUSG00000113265.1,chr12,102467609,102447328
ENSMUSG00000021192.16,chr12,102497907,102469135
ENSMUSG00000021194.6,chr12,102565028,102554969
ENSMUSG00000057963.9,chr12,102704930,102568582
ENSMUSG00000102953.1,chr12,102591410,102589277
ENSMUSG00000095174.1,chr12,102618516,102612680
ENSMUSG00000096751.3,chr12,102727333,102673017
ENSMUSG00000089324.1,chr12,102685020,102684928
ENSMUSG00000098530.1,chr12,102757765,102719975
ENSMUSG00000100006.1,chr12,102727322,102719977
ENSMUSG00000041716.7,chr12,102758672,102741732
ENSMUSG00000096458.7,chr12,102743661,102742230
ENSMUSG00000046675.7,chr12,102747561,102743762
ENSMUSG00000091931.5,chr12,102757803,102753275
ENSMUSG00000041712.7,chr12,102777707,102757967
ENSMUSG00000114106.1,chr12,102764712,102764323
ENSMUSG00000041702.7,chr12,102878471,102780797
ENSMUSG00000113907.1,chr12,102874891,102838108
ENSMUSG00000113067.1,chr12,102861449,102859741
ENSMUSG00000114184.1,chr12,102867489,102866631
ENSMUSG00000043319.5,chr12,102900526,102899316
ENSMUSG00000021198.16,chr12,103184065,102948859
ENSMUSG00000105998.1,chr12,102987963,102987829
ENSMUSG00000113706.1,chr12,103028412,103027949
ENSMUSG00000098628.1,chr12,103128350,103128189
ENSMUSG00000041669.15,chr12,103242150,103196908
ENSMUSG00000096753.7,chr12,103317065,103310975
ENSMUSG00000100789.6,chr12,103314769,103312367
ENSMUSG00000021200.14,chr12,103356001,103321142
ENSMUSG00000090185.1,chr12,103348057,103336906
ENSMUSG00000110677.1,chr12,103372467,103368772
ENSMUSG00000021203.15,chr12,103406350,103388682
ENSMUSG00000055271.4,chr12,103407820,103406822
ENSMUSG00000041645.14,chr12,103425830,103407982
ENSMUSG00000113328.1,chr12,103415596,103412492
ENSMUSG00000064215.13,chr12,103440239,103434211
ENSMUSG00000079017.3,chr12,103443680,103442167
ENSMUSG00000021208.9,chr12,103457223,103450898
ENSMUSG00000113383.1,chr12,103486681,103483442
ENSMUSG00000021209.12,chr12,103613831,103532283
ENSMUSG00000061947.10,chr12,103631444,103614786
ENSMUSG00000101916.1,chr12,103642069,103641406
ENSMUSG00000060807.7,chr12,103657212,103646630
ENSMUSG00000071179.8,chr12,103676139,103668808
ENSMUSG00000021081.12,chr12,103695529,103688044
ENSMUSG00000090478.1,chr12,103704619,103699528
ENSMUSG00000091355.1,chr12,103716697,103714549
ENSMUSG00000071178.11,chr12,103830373,103728156
ENSMUSG00000090989.1,chr12,103754733,103744030
ENSMUSG00000071177.4,chr12,103773592,103763594
ENSMUSG00000090466.1,chr12,103804362,103786113
ENSMUSG00000090555.1,chr12,103822243,103817856
ENSMUSG00000091902.1,chr12,103842339,103834650
ENSMUSG00000066366.14,chr12,103863562,103853589
ENSMUSG00000091307.1,chr12,103881511,103867846
ENSMUSG00000079015.2,chr12,103904887,103894926
ENSMUSG00000086432.1,chr12,103898784,103895897
ENSMUSG00000092040.1,chr12,103926291,103918732
ENSMUSG00000072849.10,chr12,103958975,103946931
ENSMUSG00000063232.16,chr12,103989957,103980243
ENSMUSG00000093753.1,chr12,103996579,103984792
ENSMUSG00000058260.2,chr12,104013755,103994743
ENSMUSG00000102694.1,chr12,104024427,104021919
ENSMUSG00000041567.3,chr12,104044443,104028769
ENSMUSG00000092075.1,chr12,104086724,104080649
ENSMUSG00000041550.4,chr12,104106137,104101113
ENSMUSG00000093356.1,chr12,104109390,104109283
ENSMUSG00000041536.13,chr12,104121896,104112724
ENSMUSG00000066364.2,chr12,104139545,104127996
ENSMUSG00000066361.3,chr12,104153870,104146382
ENSMUSG00000091573.1,chr12,104178296,104173303
ENSMUSG00000091553.1,chr12,104192926,104189517
ENSMUSG00000066363.12,chr12,104221129,104214544
ENSMUSG00000101862.1,chr12,104230003,104228917
ENSMUSG00000041481.16,chr12,104241939,104236245
ENSMUSG00000041449.16,chr12,104253669,104247905
ENSMUSG00000079014.4,chr12,104269372,104263122
ENSMUSG00000079013.2,chr12,104320725,104314553
ENSMUSG00000079012.11,chr12,104394257,104338486
ENSMUSG00000058207.6,chr12,104346144,104338486
ENSMUSG00000091157.1,chr12,104363534,104358003
ENSMUSG00000021091.8,chr12,104414329,104406729
ENSMUSG00000077398.1,chr12,104419400,104419273
ENSMUSG00000021095.5,chr12,104473330,104471209
ENSMUSG00000114826.1,chr12,104477489,104474488
ENSMUSG00000112954.1,chr12,104525977,104509198
ENSMUSG00000041415.10,chr12,104751952,104687742
ENSMUSG00000021097.15,chr12,104865076,104763117
ENSMUSG00000021101.2,chr12,104871535,104857371
ENSMUSG00000100975.2,chr12,104926689,104925501
ENSMUSG00000054150.12,chr12,105009809,104929933
ENSMUSG00000113995.1,chr12,105029936,105021359
ENSMUSG00000113125.1,chr12,105027963,105027642
ENSMUSG00000113722.1,chr12,105032279,105030617
ENSMUSG00000088789.1,chr12,105031349,105031075
ENSMUSG00000106366.1,chr12,105031141,105031077
ENSMUSG00000021102.4,chr12,105042906,105032688
ENSMUSG00000113051.1,chr12,105135441,105135196
ENSMUSG00000060863.12,chr12,105155225,105146014
ENSMUSG00000066359.6,chr12,105166625,105159690
ENSMUSG00000000701.8,chr12,105181145,105176344
ENSMUSG00000068940.7,chr12,105195612,105191043
ENSMUSG00000079007.4,chr12,105206993,105201957
ENSMUSG00000041359.14,chr12,105222793,105216750
ENSMUSG00000097929.9,chr12,105383932,105333870
ENSMUSG00000113314.1,chr12,105404618,105394860
ENSMUSG00000114181.1,chr12,105412005,105404019
ENSMUSG00000094910.1,chr12,105493095,105453856
ENSMUSG00000113535.1,chr12,105515246,105513480
ENSMUSG00000113479.1,chr12,105562556,105561263
ENSMUSG00000021070.6,chr12,105595237,105563226
ENSMUSG00000041347.5,chr12,105605428,105603085
ENSMUSG00000041341.10,chr12,105685211,105616136
ENSMUSG00000087854.1,chr12,105645971,105645843
ENSMUSG00000044715.7,chr12,105703023,105684829
ENSMUSG00000041323.6,chr12,105782447,105705976
ENSMUSG00000021111.15,chr12,105838944,105784694
ENSMUSG00000113537.1,chr12,105874745,105864262
ENSMUSG00000093331.1,chr12,105865793,105865724
ENSMUSG00000113835.1,chr12,105902150,105899841
ENSMUSG00000021115.15,chr12,106077426,106010228
ENSMUSG00000113427.1,chr12,106088657,106084370
ENSMUSG00000113390.1,chr12,106098971,106094823
ENSMUSG00000114149.1,chr12,106145400,106131978
ENSMUSG00000077640.1,chr12,106221206,106221075
ENSMUSG00000091280.1,chr12,106330821,106327368
ENSMUSG00000092066.1,chr12,106447666,106442653
ENSMUSG00000091762.1,chr12,106459495,106459150
ENSMUSG00000091442.1,chr12,106509910,106508242
ENSMUSG00000091887.1,chr12,106546326,106544837
ENSMUSG00000091583.1,chr12,106574924,106558750
ENSMUSG00000085820.7,chr12,106716362,106685607
ENSMUSG00000085801.1,chr12,106878841,106837982
ENSMUSG00000083861.1,chr12,106886926,106886446
ENSMUSG00000086319.1,chr12,106955928,106953812
ENSMUSG00000085120.1,chr12,107099673,107079360
ENSMUSG00000086037.1,chr12,107132576,107129681
ENSMUSG00000086060.1,chr12,107160207,107147164
ENSMUSG00000084871.1,chr12,107186734,107183555
ENSMUSG00000082362.1,chr12,107206066,107205076
ENSMUSG00000090607.1,chr12,107419429,107419141
ENSMUSG00000113415.1,chr12,107488583,107463269
ENSMUSG00000060375.2,chr12,107489636,107488632
ENSMUSG00000079359.2,chr12,107613840,107613000
ENSMUSG00000085641.1,chr12,107735496,107723740
ENSMUSG00000086975.1,chr12,107784041,107744136
ENSMUSG00000048251.15,chr12,108003602,107910403
ENSMUSG00000056770.15,chr12,108179314,108106431
ENSMUSG00000021258.10,chr12,108203359,108179579
ENSMUSG00000084883.2,chr12,108275425,108203602
ENSMUSG00000021260.8,chr12,108330869,108306270
ENSMUSG00000097847.1,chr12,108328030,108313779
ENSMUSG00000021259.5,chr12,108362234,108334381
ENSMUSG00000058070.14,chr12,108539617,108370957
ENSMUSG00000082203.1,chr12,108441270,108440530
ENSMUSG00000097788.2,chr12,108555618,108537243
ENSMUSG00000021262.15,chr12,108688516,108554720
ENSMUSG00000065436.1,chr12,108658718,108658620
ENSMUSG00000021263.11,chr12,108702315,108678711
ENSMUSG00000113396.1,chr12,108696446,108695486
ENSMUSG00000093173.1,chr12,108721924,108721848
ENSMUSG00000114102.1,chr12,108737626,108737141
ENSMUSG00000112971.1,chr12,108762970,108762032
ENSMUSG00000114045.1,chr12,108792743,108790035
ENSMUSG00000021264.12,chr12,108820148,108792973
ENSMUSG00000021265.3,chr12,108835883,108825873
ENSMUSG00000048856.9,chr12,108856815,108836046
ENSMUSG00000065429.1,chr12,108837068,108836973
ENSMUSG00000021266.16,chr12,108894174,108860030
ENSMUSG00000088217.1,chr12,108862669,108862564
ENSMUSG00000112981.1,chr12,108879416,108878769
ENSMUSG00000040877.16,chr12,109028452,108893631
ENSMUSG00000113966.1,chr12,108963832,108960912
ENSMUSG00000113478.1,chr12,108991651,108991141
ENSMUSG00000040867.12,chr12,109068217,109032187
ENSMUSG00000113306.1,chr12,109098553,109098227
ENSMUSG00000092647.1,chr12,109319516,109319452
ENSMUSG00000093231.1,chr12,109321036,109320970
ENSMUSG00000040856.17,chr12,109463336,109452823
ENSMUSG00000112977.1,chr12,109516740,109493529
ENSMUSG00000113704.1,chr12,109532903,109530892
ENSMUSG00000098709.1,chr12,109532646,109532442
ENSMUSG00000021268.17,chr12,109571726,109541001
ENSMUSG00000098990.1,chr12,109541250,109541168
ENSMUSG00000098617.1,chr12,109544435,109544339
ENSMUSG00000084535.1,chr12,109544620,109544541
ENSMUSG00000076451.1,chr12,109563785,109563692
ENSMUSG00000097698.1,chr12,109571723,109568628
ENSMUSG00000076316.1,chr12,109572080,109571990
ENSMUSG00000077025.2,chr12,109580315,109580233
ENSMUSG00000065526.4,chr12,109585885,109585789
ENSMUSG00000105210.1,chr12,109585873,109585813
ENSMUSG00000072900.2,chr12,109586146,109586080
ENSMUSG00000076313.1,chr12,109586407,109586314
ENSMUSG00000095147.1,chr12,109588031,109587943
ENSMUSG00000094952.1,chr12,109588680,109588592
ENSMUSG00000085925.3,chr12,109600330,109589193
ENSMUSG00000070080.1,chr12,109590537,109590447
ENSMUSG00000070072.1,chr12,109591838,109591715
ENSMUSG00000070076.2,chr12,109592915,109592846
ENSMUSG00000070133.1,chr12,109594599,109594506
ENSMUSG00000087855.1,chr12,109595030,109594956
ENSMUSG00000070129.2,chr12,109595397,109595318
ENSMUSG00000104858.1,chr12,109595388,109595327
ENSMUSG00000098466.1,chr12,109603979,109603882
ENSMUSG00000097451.10,chr12,109661716,109603940
ENSMUSG00000070101.1,chr12,109611595,109611500
ENSMUSG00000080406.1,chr12,109611941,109611822
ENSMUSG00000077879.1,chr12,109618200,109618114
ENSMUSG00000065433.1,chr12,109618336,109618258
ENSMUSG00000064452.1,chr12,109631148,109631074
ENSMUSG00000089509.1,chr12,109633842,109633768
ENSMUSG00000088294.1,chr12,109636084,109636012
ENSMUSG00000098061.1,chr12,109642351,109640341
ENSMUSG00000089517.1,chr12,109641094,109641022
ENSMUSG00000087885.1,chr12,109643818,109643748
ENSMUSG00000084691.1,chr12,109646202,109646129
ENSMUSG00000084549.1,chr12,109649688,109649617
ENSMUSG00000064496.1,chr12,109651496,109651424
ENSMUSG00000065013.1,chr12,109653104,109653033
ENSMUSG00000064621.1,chr12,109654698,109654627
ENSMUSG00000064417.1,chr12,109656416,109656345
ENSMUSG00000064679.1,chr12,109657196,109657125
ENSMUSG00000099132.1,chr12,109658478,109658407
ENSMUSG00000102657.1,chr12,109677585,109668869
ENSMUSG00000065757.1,chr12,109673994,109673913
ENSMUSG00000065749.1,chr12,109680013,109679945
ENSMUSG00000064487.1,chr12,109680874,109680800
ENSMUSG00000065022.1,chr12,109681593,109681519
ENSMUSG00000077881.1,chr12,109682273,109682197
ENSMUSG00000064545.1,chr12,109682458,109682384
ENSMUSG00000064720.1,chr12,109683068,109682994
ENSMUSG00000084487.1,chr12,109685034,109684962
ENSMUSG00000064726.1,chr12,109686869,109686798
ENSMUSG00000084604.1,chr12,109688125,109688055
ENSMUSG00000088820.1,chr12,109689544,109689477
ENSMUSG00000098202.1,chr12,109702587,109695586
ENSMUSG00000065498.4,chr12,109709125,109709060
ENSMUSG00000065477.3,chr12,109710256,109710175
ENSMUSG00000106653.1,chr12,109710700,109710638
ENSMUSG00000093291.2,chr12,109710693,109710645
ENSMUSG00000093224.1,chr12,109711890,109711779
ENSMUSG00000104582.1,chr12,109711863,109711803
ENSMUSG00000080687.1,chr12,109712436,109712317
ENSMUSG00000065617.1,chr12,109712593,109712508
ENSMUSG00000076459.1,chr12,109712890,109712810
ENSMUSG00000065577.1,chr12,109713577,109713481
ENSMUSG00000070141.2,chr12,109715402,109715318
ENSMUSG00000076145.1,chr12,109715650,109715577
ENSMUSG00000080411.1,chr12,109715791,109715671
ENSMUSG00000076272.1,chr12,109717183,109717085
ENSMUSG00000076241.2,chr12,109717333,109717258
ENSMUSG00000070105.3,chr12,109718816,109718754
ENSMUSG00000076396.1,chr12,109720097,109720006
ENSMUSG00000076006.2,chr12,109722803,109722718
ENSMUSG00000077980.1,chr12,109723301,109723218
ENSMUSG00000105853.1,chr12,109723539,109723458
ENSMUSG00000093218.1,chr12,109723875,109723756
ENSMUSG00000105178.1,chr12,109723848,109723781
ENSMUSG00000098807.2,chr12,109724391,109724313
ENSMUSG00000098838.2,chr12,109726896,109726822
ENSMUSG00000076219.1,chr12,109727414,109727333
ENSMUSG00000106017.1,chr12,109728222,109728108
ENSMUSG00000076063.1,chr12,109728202,109728129
ENSMUSG00000099224.1,chr12,109728943,109728821
ENSMUSG00000077001.2,chr12,109729402,109729325
ENSMUSG00000097391.8,chr12,109749460,109729764
ENSMUSG00000065428.4,chr12,109733846,109733771
ENSMUSG00000065426.3,chr12,109734209,109734139
ENSMUSG00000099236.2,chr12,109734797,109734732
ENSMUSG00000070128.3,chr12,109734974,109734902
ENSMUSG00000077925.1,chr12,109735700,109735619
ENSMUSG00000065448.2,chr12,109738498,109738433
ENSMUSG00000070136.1,chr12,109739197,109739119
ENSMUSG00000065438.2,chr12,109740577,109740510
ENSMUSG00000076052.1,chr12,109742498,109742409
ENSMUSG00000093089.1,chr12,109743237,109743158
ENSMUSG00000105849.1,chr12,109743236,109743158
ENSMUSG00000065570.1,chr12,109743368,109743289
ENSMUSG00000065561.2,chr12,109743496,109743418
ENSMUSG00000065497.1,chr12,109743795,109743715
ENSMUSG00000093351.1,chr12,109747960,109747878
ENSMUSG00000113711.1,chr12,109828124,109827003
ENSMUSG00000113625.1,chr12,109895093,109894452
ENSMUSG00000112940.1,chr12,109913518,109911785
ENSMUSG00000113063.1,chr12,110023873,109990882
ENSMUSG00000113868.1,chr12,110086423,110046686
ENSMUSG00000113217.1,chr12,110062498,110062270
ENSMUSG00000113042.1,chr12,110085180,110083820
ENSMUSG00000113331.1,chr12,110158077,110151654
ENSMUSG00000113733.1,chr12,110188061,110177956
ENSMUSG00000113193.1,chr12,110236362,110225515
ENSMUSG00000113605.1,chr12,110238634,110236492
ENSMUSG00000113581.1,chr12,110278172,110275385
ENSMUSG00000080356.1,chr12,110278129,110278048
ENSMUSG00000075707.5,chr12,110281097,110279068
ENSMUSG00000113198.1,chr12,110316364,110315990
ENSMUSG00000113512.1,chr12,110320173,110319592
ENSMUSG00000114183.1,chr12,110325721,110325385
ENSMUSG00000017843.14,chr12,110583062,110447120
ENSMUSG00000113585.1,chr12,110486208,110474511
ENSMUSG00000113361.1,chr12,110592700,110590512
ENSMUSG00000113702.1,chr12,110597106,110596608
ENSMUSG00000113781.1,chr12,110597359,110597156
ENSMUSG00000113662.1,chr12,110601963,110599745
ENSMUSG00000018707.13,chr12,110666945,110601452
ENSMUSG00000090327.1,chr12,110665408,110664892
ENSMUSG00000056508.6,chr12,110682619,110667688
ENSMUSG00000098618.1,chr12,110674202,110674100
ENSMUSG00000021270.13,chr12,110702728,110690605
ENSMUSG00000037957.14,chr12,110804238,110737944
ENSMUSG00000056458.16,chr12,110840939,110807798
ENSMUSG00000097650.1,chr12,110843804,110841029
ENSMUSG00000097832.1,chr12,110845216,110842276
ENSMUSG00000021271.5,chr12,110869996,110850253
ENSMUSG00000091498.4,chr12,110858894,110858565
ENSMUSG00000021276.10,chr12,110889145,110872610
ENSMUSG00000113385.1,chr12,110888157,110885935
ENSMUSG00000021275.16,chr12,110972394,110889264
ENSMUSG00000096942.1,chr12,110898551,110898114
ENSMUSG00000037904.14,chr12,110979040,110975353
ENSMUSG00000113682.1,chr12,110987118,110985984
ENSMUSG00000113056.1,chr12,111013869,110994398
ENSMUSG00000113597.1,chr12,111018402,111017444
ENSMUSG00000037896.17,chr12,111115901,111039351
ENSMUSG00000114110.1,chr12,111068028,111067764
ENSMUSG00000113200.1,chr12,111093941,111091200
ENSMUSG00000083193.1,chr12,111184491,111159850
ENSMUSG00000021277.16,chr12,111267153,111166370
ENSMUSG00000021278.7,chr12,111276426,111271095
